"time","inserts_per_minute"
"2020-10-09 22:39:00","83725"
"2020-10-09 22:38:00","83838"
"2020-10-09 22:37:00","83945"
"2020-10-09 22:36:00","83892"
"2020-10-09 22:35:00","83312"
"2020-10-09 22:34:00","83454"
"2020-10-09 22:33:00","83119"
"2020-10-09 22:32:00","82314"
"2020-10-09 22:31:00","83298"
"2020-10-09 22:30:00","83515"
"2020-10-09 22:29:00","83533"
"2020-10-09 22:28:00","83844"
"2020-10-09 22:27:00","83324"
"2020-10-09 22:26:00","82964"
"2020-10-09 22:25:00","83363"
"2020-10-09 22:24:00","82568"
"2020-10-09 22:23:00","82850"
"2020-10-09 22:22:00","83325"
"2020-10-09 22:21:00","84746"
"2020-10-09 22:20:00","84712"
"2020-10-09 22:19:00","85061"
"2020-10-09 22:18:00","84118"
"2020-10-09 22:17:00","84357"
"2020-10-09 22:16:00","85093"
"2020-10-09 22:15:00","84356"
"2020-10-09 22:14:00","84489"
"2020-10-09 22:13:00","86096"
"2020-10-09 22:12:00","86807"
"2020-10-09 22:11:00","86945"
"2020-10-09 22:10:00","85018"
"2020-10-09 22:09:00","84692"
"2020-10-09 22:08:00","85070"
"2020-10-09 22:07:00","86002"
"2020-10-09 22:06:00","84946"
"2020-10-09 22:05:00","85091"
"2020-10-09 22:04:00","84277"
"2020-10-09 22:03:00","83187"
"2020-10-09 22:02:00","80385"
"2020-10-09 22:01:00","78306"
"2020-10-09 22:00:00","72387"
"2020-10-09 21:59:00","69351"
"2020-10-09 21:58:00","68247"
"2020-10-09 21:57:00","65803"
"2020-10-09 21:56:00","64017"
"2020-10-09 21:55:00","63069"
"2020-10-09 21:54:00","62267"
"2020-10-09 21:53:00","63170"
"2020-10-09 21:52:00","62838"
"2020-10-09 21:51:00","62505"
"2020-10-09 21:50:00","62770"
"2020-10-09 21:49:00","63324"
"2020-10-09 21:48:00","62946"
"2020-10-09 21:47:00","63174"
"2020-10-09 21:46:00","63379"
"2020-10-09 21:45:00","63229"
"2020-10-09 21:44:00","63146"
"2020-10-09 21:43:00","61930"
"2020-10-09 21:42:00","61657"
"2020-10-09 21:41:00","62419"
"2020-10-09 21:40:00","61731"
"2020-10-09 21:39:00","59118"
"2020-10-09 21:38:00","45310"
"2020-10-09 21:37:00","43271"
"2020-10-09 21:36:00","41777"
"2020-10-09 21:35:00","38781"
"2020-10-09 21:34:00","33055"
"2020-10-09 21:33:00","32561"
"2020-10-09 21:32:00","32203"
"2020-10-09 21:31:00","27167"
"2020-10-09 21:30:00","25932"
"2020-10-09 21:29:00","27602"
"2020-10-09 21:28:00","13766"
"2020-10-09 21:27:00","13751"
"2020-10-09 21:26:00","13690"
"2020-10-09 21:25:00","13575"
"2020-10-09 21:24:00","7676"
"2020-10-09 21:19:00","3526"
"2020-10-09 21:18:00","13001"
"2020-10-09 21:17:00","12100"
"2020-10-09 21:16:00","8407"
"2020-10-09 21:15:00","5999"
"2020-10-09 21:14:00","4457"
"2020-10-09 21:13:00","4363"
"2020-10-09 21:12:00","4426"
"2020-10-09 21:11:00","4371"
"2020-10-09 21:10:00","4313"
"2020-10-09 21:09:00","4244"
"2020-10-09 21:08:00","4011"
"2020-10-09 21:07:00","1715"
"2020-10-09 21:02:00","752"
"2020-10-09 21:01:00","3184"
"2020-10-09 21:00:00","2863"
"2020-10-09 20:59:00","627"
"2020-10-09 20:54:00","1046"
"2020-10-09 20:53:00","653"
"2020-10-09 20:52:00","772"
"2020-10-09 20:51:00","1265"
"2020-10-09 20:50:00","1602"
"2020-10-09 20:49:00","1553"
"2020-10-09 20:48:00","1529"
"2020-10-09 20:47:00","342"
"2020-10-09 16:13:00","21206"
"2020-10-09 16:12:00","94705"
"2020-10-09 16:11:00","95471"
"2020-10-09 16:10:00","95550"
"2020-10-09 16:09:00","95472"
"2020-10-09 16:08:00","95809"
"2020-10-09 16:07:00","95335"
"2020-10-09 16:06:00","95951"
"2020-10-09 16:05:00","96238"
"2020-10-09 16:04:00","95957"
"2020-10-09 16:03:00","96365"
"2020-10-09 16:02:00","95228"
"2020-10-09 16:01:00","95742"
"2020-10-09 16:00:00","96170"
"2020-10-09 15:59:00","93397"
"2020-10-09 15:58:00","95835"
"2020-10-09 15:57:00","95951"
"2020-10-09 15:56:00","95807"
"2020-10-09 15:55:00","94068"
"2020-10-09 15:54:00","94970"
"2020-10-09 15:53:00","95508"
"2020-10-09 15:52:00","97884"
"2020-10-09 15:51:00","97581"
"2020-10-09 15:50:00","97467"
"2020-10-09 15:49:00","96759"
"2020-10-09 15:48:00","97652"
"2020-10-09 15:47:00","97226"
"2020-10-09 15:46:00","97067"
"2020-10-09 15:45:00","97353"
"2020-10-09 15:44:00","97805"
"2020-10-09 15:43:00","97644"
"2020-10-09 15:42:00","98209"
"2020-10-09 15:41:00","97178"
"2020-10-09 15:40:00","97497"
"2020-10-09 15:39:00","96722"
"2020-10-09 15:38:00","95844"
"2020-10-09 15:37:00","97358"
"2020-10-09 15:36:00","96990"
"2020-10-09 15:35:00","95586"
"2020-10-09 15:34:00","96547"
"2020-10-09 15:33:00","98202"
"2020-10-09 15:32:00","98119"
"2020-10-09 15:31:00","98487"
"2020-10-09 15:30:00","97438"
"2020-10-09 15:29:00","98252"
"2020-10-09 15:28:00","98890"
"2020-10-09 15:27:00","98883"
"2020-10-09 15:26:00","98603"
"2020-10-09 15:25:00","98845"
"2020-10-09 15:24:00","99012"
"2020-10-09 15:23:00","98871"
"2020-10-09 15:22:00","98669"
"2020-10-09 15:21:00","98568"
"2020-10-09 15:20:00","98222"
"2020-10-09 15:19:00","98255"
"2020-10-09 15:18:00","96902"
"2020-10-09 15:17:00","97100"
"2020-10-09 15:16:00","97487"
"2020-10-09 15:15:00","97192"
"2020-10-09 15:14:00","99324"
"2020-10-09 15:13:00","99460"
"2020-10-09 15:12:00","99247"
"2020-10-09 15:11:00","98777"
"2020-10-09 15:10:00","99456"
"2020-10-09 15:09:00","99270"
"2020-10-09 15:08:00","99700"
"2020-10-09 15:07:00","99286"
"2020-10-09 15:06:00","99697"
"2020-10-09 15:05:00","99462"
"2020-10-09 15:04:00","99402"
"2020-10-09 15:03:00","99110"
"2020-10-09 15:02:00","98521"
"2020-10-09 15:01:00","98706"
"2020-10-09 15:00:00","97120"
"2020-10-09 14:59:00","96030"
"2020-10-09 14:58:00","94384"
"2020-10-09 14:57:00","90803"
"2020-10-09 14:56:00","88588"
"2020-10-09 14:55:00","91235"
"2020-10-09 14:54:00","92247"
"2020-10-09 14:53:00","90327"
"2020-10-09 14:52:00","87312"
"2020-10-09 14:51:00","78776"
"2020-10-09 14:50:00","76262"
"2020-10-09 14:49:00","74038"
"2020-10-09 14:48:00","72586"
"2020-10-09 14:47:00","72355"
"2020-10-09 14:46:00","72412"
"2020-10-09 14:45:00","72222"
"2020-10-09 14:44:00","72389"
"2020-10-09 14:43:00","72673"
"2020-10-09 14:42:00","72690"
"2020-10-09 14:41:00","72759"
"2020-10-09 14:40:00","72777"
"2020-10-09 14:39:00","73110"
"2020-10-09 14:38:00","72873"
"2020-10-09 14:37:00","73112"
"2020-10-09 14:36:00","73406"
"2020-10-09 14:35:00","73170"
"2020-10-09 14:34:00","73320"
"2020-10-09 14:33:00","73729"
"2020-10-09 14:32:00","73463"
"2020-10-09 14:31:00","73006"
"2020-10-09 14:30:00","56887"
"2020-10-09 14:29:00","55590"
"2020-10-09 14:28:00","37877"
"2020-10-09 14:27:00","43740"
"2020-10-09 14:26:00","28082"
"2020-10-09 14:25:00","25308"
"2020-10-09 14:24:00","25316"
"2020-10-09 14:23:00","25205"
"2020-10-09 14:22:00","25049"
"2020-10-09 14:21:00","25042"
"2020-10-09 14:20:00","24860"
"2020-10-09 14:19:00","24223"
"2020-10-09 14:18:00","8040"
"2020-10-09 14:13:00","9027"
"2020-10-09 14:12:00","24022"
"2020-10-09 14:11:00","23499"
"2020-10-09 14:10:00","13103"
"2020-10-09 14:09:00","13264"
"2020-10-09 14:08:00","8943"
"2020-10-09 14:07:00","8028"
"2020-10-09 14:06:00","8101"
"2020-10-09 14:05:00","8116"
"2020-10-09 14:04:00","8172"
"2020-10-09 14:03:00","8193"
"2020-10-09 14:02:00","8232"
"2020-10-09 14:01:00","8285"
"2020-10-09 14:00:00","8204"
"2020-10-09 13:59:00","47"
"2020-10-09 13:54:00","5418"
"2020-10-09 13:53:00","6193"
"2020-10-09 13:52:00","5611"
"2020-10-09 13:51:00","3797"
"2020-10-09 13:50:00","4270"
"2020-10-09 13:49:00","2149"
"2020-10-09 13:48:00","2161"
"2020-10-09 13:47:00","2223"
"2020-10-09 13:46:00","2186"
"2020-10-09 13:45:00","1844"
