+SSN-DOB-GENDER-DRLIC,1371
+ADDRESS+PASSPORT+ACCT_NUM,1352
+PHONE-PASSPORT,1348
+ADDRESS+SSN+PASSPORT+ACCT_NUM,1340
+SSN+PASSPORT+ACCT_NUM,1299
+DOB+ADDRESS+PHONE+SSN+DRLIC,1294
+PNAME+DOB+DRLIC,1227
+DOB+PHONE+DRLIC+ACCT_NUM,1208
+NAME+DOB-GENDER-SSN-DRLIC,1198
+PHONE-DOB-GENDER,1191
+SURNAME+ADDRESS+PHONE+DRLIC+ACCT_NUM,1184
+PNAME+SSN+DRLIC,1178
+PNAME+LOGIN_ID+ACCT_NUM,1177
+ADDRESS+PHONE+SSN+LOGIN_ID+ACCT_NUM,1160
-GENDER-SSN-DRLIC,1155
+DOB+ADDRESS+PHONE+PASSPORT+ACCT_NUM,1152
+SURNAME+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,1142
+ADDRESS+PHONE+LOGIN_ID+ACCT_NUM,1142
+DOB+SSN+PASSPORT,1136
-DOB-SSN-DRLIC,1119
+SURNAME+LOGIN_ID-SSN,1119
+DOB+ADDRESS+PASSPORT,1105
+NAME+DOB-GENDER-DRLIC,1100
+PNAME+LOGIN_ID-PASSPORT,1094
+DOB+PHONE+SSN+PASSPORT,1088
+SURNAME+DOB+ADDRESS+PHONE+DRLIC,1084
+DOB+ADDRESS+SSN+DRLIC,1073
+SURNAME+PHONE+SSN+DRLIC+ACCT_NUM,1073
+SURNAME+ADDRESS+SSN+PASSPORT,1070
+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,1068
+PHONE+LOGIN_ID+ACCT_NUM,1053
+PNAME+ADDRESS+PHONE+PASSPORT,1020
+DOB+ADDRESS+PHONE+LOGIN_ID,1010
-DOB-GENDER-PASSPORT,1005
+NAME+DOB-DRLIC-PASSPORT,993
+PHONE+SSN+LOGIN_ID+ACCT_NUM,993
+DOB+PHONE+LOGIN_ID,992
+SURNAME+ADDRESS+PASSPORT,984
+LOGIN_ID-GENERATION-SSN,978
+SURNAME+ADDRESS+PHONE+PASSPORT+ACCT_NUM,976
+SURNAME+PHONE+DRLIC+ACCT_NUM,963
+PNAME+LOGIN_ID-DOB-SSN-PASSPORT,963
+DOB+PHONE+PASSPORT+ACCT_NUM,962
-DRLIC,962
+DRLIC+PASSPORT,957
+ADDRESS+SSN+DRLIC+PASSPORT,956
+PHONE-DOB-SSN-PASSPORT,952
+SURNAME+SSN+PASSPORT,947
+SURNAME+DOB+ADDRESS+PHONE+SSN+ACCT_NUM,934
+SSN+DRLIC+PASSPORT,932
+ADDRESS+DRLIC+PASSPORT,926
+DOB+PASSPORT,920
+SURNAME+DOB+PHONE+SSN+ACCT_NUM,898
+PHONE-GENDER-SSN-PASSPORT,888
+DOB+ADDRESS+PHONE+SSN+PASSPORT,885
+SURNAME+DOB+PHONE+DRLIC,874
+SURNAME+PHONE+SSN+LOGIN_ID,857
+SURNAME+DOB+ADDRESS+ACCT_NUM,856
+SURNAME+PASSPORT,856
+SURNAME+ADDRESS+PHONE+LOGIN_ID,854
+SURNAME+PHONE+LOGIN_ID,853
+SURNAME+ADDRESS+PHONE+SSN+LOGIN_ID,853
+SSN-DOB-DRLIC-PASSPORT,848
+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,847
+PNAME+ADDRESS-DOB-SSN,837
+ADDRESS+PHONE+SSN+DRLIC+LOGIN_ID,830
+SURNAME+DOB+ACCT_NUM,815
+DOB+ADDRESS+SSN+PASSPORT,813
+SURNAME+PHONE+SSN+PASSPORT+ACCT_NUM,813
+SURNAME+PHONE+PASSPORT+ACCT_NUM,802
+DOB+LOGIN_ID,798
+SURNAME+DOB+ADDRESS+PHONE+PASSPORT,793
+DOB+ADDRESS+PHONE+DRLIC+PASSPORT,789
+SSN-GENDER-DRLIC-PASSPORT,787
+PNAME+DRLIC+PASSPORT+ACCT_NUM,759
+PNAME+DRLIC+LOGIN_ID,750
+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,743
-DOB-GENDER-SSN-DRLIC,741
+ADDRESS+PHONE+DRLIC+LOGIN_ID,734
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,730
+DOB+ADDRESS+DRLIC+ACCT_NUM,720
+SURNAME+DOB+SSN+ACCT_NUM,708
+LOGIN_ID-GENERATION,705
+PHONE+SSN+DRLIC+LOGIN_ID,705
+PHONE+DRLIC+LOGIN_ID,702
+DOB+PHONE+SSN+DRLIC+ACCT_NUM,692
+SURNAME+DOB+ADDRESS+SSN+ACCT_NUM,688
+PHONE-SSN-DRLIC,687
+PNAME+PHONE+SSN (Ambiguous),687
+DOB+ADDRESS+PHONE+SSN+DRLIC+ACCT_NUM,673
-SSN-DRLIC-PASSPORT,665
+DOB+SSN+DRLIC+ACCT_NUM,664
+ADDRESS+LOGIN_ID+ACCT_NUM,659
+DOB+DRLIC+ACCT_NUM,654
+PHONE-GENDER-PASSPORT,652
+NAME+DRLIC+PASSPORT,651
-DOB-DRLIC,639
+PHONE+DRLIC+PASSPORT+ACCT_NUM,634
+ADDRESS+PHONE+SSN+PASSPORT+LOGIN_ID,632
+PNAME+LOGIN_ID-SSN-DRLIC,631
+ADDRESS+SSN+LOGIN_ID+ACCT_NUM,630
+LOGIN_ID+ACCT_NUM,625
+SURNAME+ADDRESS+SSN+DRLIC+ACCT_NUM,619
+DOB+PHONE+DRLIC+PASSPORT,617
+SURNAME+ADDRESS+PHONE+DRLIC+PASSPORT,616
+PHONE-DOB-GENDER-SSN-PASSPORT,614
+DOB+ADDRESS+LOGIN_ID,614
+PNAME+PASSPORT+LOGIN_ID,609
+DOB+PHONE+SSN+LOGIN_ID,606
+PNAME+ADDRESS-DOB,604
+SURNAME+DRLIC+ACCT_NUM,589
-GENDER-DRLIC,587
+PNAME+ADDRESS+PHONE+SSN (Ambiguous),584
+SSN-DOB-GENDER-DRLIC-PASSPORT,579
+SURNAME+DOB+ADDRESS+DRLIC,572
+LOGIN_ID-GENERATION-GENDER-SSN,571
+DOB+ADDRESS+PHONE+SSN+LOGIN_ID,569
+SURNAME+ADDRESS+DRLIC+ACCT_NUM,569
+SSN+LOGIN_ID+ACCT_NUM,568
+ADDRESS+PHONE+PASSPORT+LOGIN_ID,567
+SURNAME+DOB+DRLIC,556
+SURNAME+DOB+ADDRESS+PHONE+DRLIC+ACCT_NUM,556
+SURNAME+DOB+PHONE+PASSPORT,553
+PHONE-DRLIC,549
+DOB+ADDRESS+SSN+DRLIC+ACCT_NUM,547
+LOGIN_ID-GENERATION-DOB-SSN,545
+DOB+ADDRESS+PASSPORT+ACCT_NUM,544
+SURNAME+LOGIN_ID-GENDER-SSN,542
+PHONE+PASSPORT+LOGIN_ID,541
+PHONE+SSN+PASSPORT+LOGIN_ID,538
+PHONE-DOB-PASSPORT,536
+SURNAME+PHONE+SSN+DRLIC+PASSPORT,531
+PNAME+LOGIN_ID-GENDER-SSN,530
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC,529
+SURNAME+SSN+DRLIC+ACCT_NUM,526
+DOB+PHONE+SSN+PASSPORT+ACCT_NUM,525
+DOB+PASSPORT+ACCT_NUM,523
+DOB+SSN+LOGIN_ID,515
+SURNAME+SSN+LOGIN_ID,506
+DOB+SSN+PASSPORT+ACCT_NUM,505
+SURNAME+DOB+PHONE+SSN+DRLIC,503
+PNAME+ADDRESS-SSN-PASSPORT,501
+SURNAME+ADDRESS+LOGIN_ID,493
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,492
+SURNAME+LOGIN_ID-GENDER,490
+PNAME+PHONE+DRLIC+PASSPORT,488
+SURNAME+ADDRESS+SSN+PASSPORT+ACCT_NUM,487
+SURNAME+DOB+SSN+DRLIC,483
+SURNAME+PHONE+DRLIC+PASSPORT,472
+DOB+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,469
+PNAME+LOGIN_ID-DRLIC,467
+SURNAME+ADDRESS+SSN+LOGIN_ID,467
+PNAME+LOGIN_ID-DOB-PASSPORT,463
+SURNAME+ADDRESS+PASSPORT+ACCT_NUM,463
+SURNAME+LOGIN_ID-DOB-SSN,462
+ADDRESS+SSN+DRLIC+PASSPORT+ACCT_NUM,457
-GENDER-SSN-DRLIC-PASSPORT,453
+ADDRESS+SSN+DRLIC+LOGIN_ID,452
-DOB-SSN-DRLIC-PASSPORT,452
+DOB+ADDRESS+PHONE+LOGIN_ID+ACCT_NUM,451
+SURNAME+ADDRESS+PHONE+SSN+LOGIN_ID+ACCT_NUM,446
+ADDRESS+DRLIC+LOGIN_ID,444
+DRLIC+LOGIN_ID,442
+PNAME+LOGIN_ID-GENDER,440
+SURNAME+DOB+ADDRESS+PHONE+PASSPORT+ACCT_NUM,435
+PNAME+SSN (Ambiguous),429
+SURNAME+PASSPORT+ACCT_NUM,426
+SURNAME+SSN+PASSPORT+ACCT_NUM,425
+DOB+PHONE+LOGIN_ID+ACCT_NUM,419
+SURNAME+DOB+PHONE+DRLIC+ACCT_NUM,419
+PNAME+ADDRESS+SSN (Ambiguous),413
+LOGIN_ID-GENERATION-GENDER,411
+DOB+ADDRESS+SSN+LOGIN_ID,405
+SURNAME+ADDRESS+PHONE+LOGIN_ID+ACCT_NUM,403
+ADDRESS+PHONE+SSN+DRLIC+LOGIN_ID+ACCT_NUM,402
+SSN+DRLIC+LOGIN_ID,393
+PNAME+DRLIC-SSN,391
+DOB+ADDRESS+SSN+PASSPORT+ACCT_NUM,389
+ADDRESS+DRLIC+PASSPORT+ACCT_NUM,388
+SSN+DRLIC+PASSPORT+ACCT_NUM,388
+PHONE-GENDER-SSN-DRLIC,387
+NAME+PHONE+SSN (Ambiguous),380
+DOB+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,379
+SURNAME+DOB+ADDRESS+PASSPORT,376
+SURNAME+DOB+PHONE+SSN+PASSPORT,375
+SURNAME+PHONE+SSN+LOGIN_ID+ACCT_NUM,370
+PNAME+ADDRESS-DOB-SSN-PASSPORT,369
+DOB+ADDRESS+DRLIC+PASSPORT,364
+SURNAME+PHONE+LOGIN_ID+ACCT_NUM,364
+SURNAME+DOB+ADDRESS+SSN+DRLIC,364
+LOGIN_ID-GENERATION-DOB,364
+SURNAME+DOB+ADDRESS+PHONE+LOGIN_ID,363
+PNAME+PHONE+SSN+ACCT_NUM (Ambiguous),362
+DRLIC+PASSPORT+ACCT_NUM,361
+SURNAME+DOB+SSN+PASSPORT,360
+SURNAME+ADDRESS+SSN+DRLIC+PASSPORT,356
+ADDRESS-GENERATION-SSN,356
+PHONE-DOB-SSN-DRLIC,353
+LOGIN_ID-GENERATION-SSN-PASSPORT,352
-DRLIC-PASSPORT,350
+DOB+SSN+DRLIC+PASSPORT,350
+ADDRESS+PHONE+DRLIC+LOGIN_ID+ACCT_NUM,346
-DOB-GENDER-DRLIC,345
+SURNAME+ADDRESS-SSN,343
+ADDRESS+SSN+PASSPORT+LOGIN_ID,342
+SURNAME+LOGIN_ID-DOB,341
+PNAME+ADDRESS-PASSPORT,341
+NAME+DOB-GENDER-SSN-DRLIC-PASSPORT,340
+DOB+PHONE+SSN+DRLIC+PASSPORT,340
+SURNAME+DOB+PHONE+PASSPORT+ACCT_NUM,340
+ADDRESS+PHONE+SSN+PASSPORT+LOGIN_ID+ACCT_NUM,339
+LOGIN_ID-GENERATION-DOB-GENDER-SSN,336
+PASSPORT+LOGIN_ID,336
+SURNAME+DOB+PHONE+LOGIN_ID,331
+PHONE-DOB-GENDER-PASSPORT,331
+NAME+ADDRESS+PHONE+SSN (Ambiguous),330
+PNAME+ADDRESS+PHONE+SSN+ACCT_NUM (Ambiguous),327
+DOB+DRLIC+PASSPORT,327
+PNAME+LOGIN_ID-DOB-SSN-DRLIC,326
+DOB+ADDRESS+PHONE+DRLIC+LOGIN_ID,325
+SURNAME+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,322
+SURNAME+DRLIC+PASSPORT,319
+SURNAME+DOB+ADDRESS+PHONE+SSN+PASSPORT,317
+ADDRESS+PASSPORT+LOGIN_ID,315
+PHONE+SSN+DRLIC+LOGIN_ID+ACCT_NUM,309
+SURNAME+DOB+PASSPORT,308
+SURNAME+DOB+ADDRESS+PHONE+DRLIC+PASSPORT,307
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+LOGIN_ID,306
+LIKELY_NAME+PHONE+SSN,306
+DOB+ADDRESS+PHONE+SSN+LOGIN_ID+ACCT_NUM,300
+PNAME+ADDRESS+DRLIC+PASSPORT,299
+LIKELY_NAME+ADDRESS+PHONE,298
+SURNAME+SSN+DRLIC+PASSPORT,297
+PNAME+DRLIC+LOGIN_ID+ACCT_NUM,293
+SURNAME+ADDRESS+DRLIC+PASSPORT,290
+SSN+PASSPORT+LOGIN_ID,288
+DOB+PHONE+SSN+LOGIN_ID+ACCT_NUM,287
+DOB+PHONE+DRLIC+PASSPORT+ACCT_NUM,281
+PHONE+DRLIC+LOGIN_ID+ACCT_NUM,280
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC+ACCT_NUM,280
+DOB+ADDRESS+PHONE+PASSPORT+LOGIN_ID,275
+SURNAME+LOGIN_ID-DOB-GENDER-SSN,275
+PNAME+PHONE+ACCT_NUM (Ambiguous),274
-DOB-GENDER-SSN-DRLIC-PASSPORT,272
+DOB+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,271
+DOB+LOGIN_ID-SSN,271
+PHONE-GENDER-DRLIC,269
+SURNAME+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,267
+LOGIN_ID-GENERATION-DOB-SSN-PASSPORT,262
+ADDRESS-GENERATION,261
+ADDRESS+PHONE+PASSPORT+LOGIN_ID+ACCT_NUM,259
+DOB+ADDRESS+SSN+DRLIC+PASSPORT,256
+PHONE-DOB-DRLIC,254
+SURNAME+DOB+PHONE+SSN+LOGIN_ID,254
+SURNAME+DOB+PHONE+SSN+DRLIC+ACCT_NUM,252
+SURNAME+PHONE+DRLIC+PASSPORT+ACCT_NUM,251
+DOB+ADDRESS+LOGIN_ID+ACCT_NUM,251
+PHONE+PASSPORT+LOGIN_ID+ACCT_NUM,249
+SURNAME+DOB+ADDRESS+SSN+PASSPORT,249
+PNAME+SSN+ACCT_NUM (Ambiguous),247
+SURNAME+LOGIN_ID-SSN-PASSPORT,247
+NAME+PHONE+SSN+ACCT_NUM (Ambiguous),246
+NAME+ADDRESS+PHONE+SSN+ACCT_NUM (Ambiguous),244
+SURNAME+DOB+ADDRESS+DRLIC+ACCT_NUM,243
+SURNAME+ADDRESS+PHONE+DRLIC+LOGIN_ID,240
+DOB+PHONE+DRLIC+LOGIN_ID,239
+NAME+DOB-GENDER-DRLIC-PASSPORT,237
+PNAME+LOGIN_ID-DOB-GENDER-SSN,236
-GENDER-DRLIC-PASSPORT,234
+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+LOGIN_ID,232
+PNAME+PASSPORT+LOGIN_ID+ACCT_NUM,232
+NAME+ADDRESS+SSN (Ambiguous),231
+SURNAME+DOB+SSN+DRLIC+ACCT_NUM,230
+PNAME+ADDRESS+PHONE+ACCT_NUM (Ambiguous),230
+DOB+LOGIN_ID+ACCT_NUM,228
+PHONE+SSN+PASSPORT+LOGIN_ID+ACCT_NUM,227
+PHONE-DOB-GENDER-SSN-DRLIC,226
+LOGIN_ID-GENERATION-GENDER-SSN-PASSPORT,223
+SURNAME+PHONE+SSN+DRLIC+LOGIN_ID,220
+PNAME+DOB+PASSPORT,218
+NAME+ADDRESS+PHONE (Ambiguous),217
+SURNAME+ADDRESS-GENDER-SSN,216
+PNAME+ADDRESS+SSN+ACCT_NUM (Ambiguous),214
-DOB-DRLIC-PASSPORT,214
+ADDRESS-GENERATION-GENDER-SSN,213
+SURNAME+DOB+ADDRESS+PHONE+SSN+LOGIN_ID,212
+LOGIN_ID-GENERATION-PASSPORT,211
+PNAME+LOGIN_ID-DOB-DRLIC,210
+SURNAME+LOGIN_ID+ACCT_NUM,209
+SURNAME+PHONE+DRLIC+LOGIN_ID,207
+LIKELY_NAME+PHONE,206
