"time","inserts_per_minute"
"2020-10-25 09:12:00","80363"
"2020-10-25 09:11:00","70953"
"2020-10-25 09:10:00","213"
"2020-10-25 09:05:00","36104"
"2020-10-25 09:04:00","48637"
"2020-10-25 09:03:00","17725"
"2020-10-25 08:58:00","9876"
"2020-10-25 08:57:00","28232"
"2020-10-25 08:56:00","28392"
"2020-10-25 08:55:00","28139"
"2020-10-25 08:54:00","28211"
"2020-10-25 08:53:00","29045"
"2020-10-25 08:52:00","32623"
"2020-10-25 08:51:00","27861"
"2020-10-25 08:50:00","27764"
"2020-10-25 08:49:00","27777"
"2020-10-25 08:48:00","27934"
"2020-10-25 08:47:00","27915"
"2020-10-25 08:46:00","27648"
"2020-10-25 08:45:00","28091"
"2020-10-25 08:44:00","27095"
"2020-10-25 08:43:00","25585"
"2020-10-25 08:42:00","25068"
"2020-10-25 08:41:00","25068"
"2020-10-25 08:40:00","36759"
"2020-10-25 08:34:00","54987"
"2020-10-25 08:33:00","53892"
"2020-10-25 08:32:00","38538"
"2020-10-25 08:31:00","33185"
"2020-10-25 08:30:00","35964"
"2020-10-25 08:29:00","35314"
"2020-10-25 08:28:00","35084"
"2020-10-25 08:27:00","35464"
"2020-10-25 08:26:00","35643"
"2020-10-25 08:25:00","36070"
"2020-10-25 08:24:00","36703"
"2020-10-25 08:23:00","74818"
"2020-10-25 08:22:00","66570"
"2020-10-25 08:21:00","69121"
"2020-10-25 08:20:00","82839"
"2020-10-25 08:19:00","41490"
"2020-10-25 08:18:00","41905"
"2020-10-25 08:17:00","41103"
"2020-10-25 08:16:00","40765"
"2020-10-25 08:15:00","80357"
"2020-10-25 08:14:00","83673"
"2020-10-25 08:13:00","80948"
"2020-10-25 08:12:00","86503"
"2020-10-25 08:11:00","68971"
"2020-10-25 08:10:00","41893"
"2020-10-25 08:09:00","42953"
"2020-10-25 08:08:00","42419"
"2020-10-25 08:07:00","41414"
"2020-10-25 08:06:00","42802"
"2020-10-25 08:05:00","41761"
"2020-10-25 08:04:00","42637"
"2020-10-25 08:03:00","44952"
"2020-10-25 08:02:00","85191"
"2020-10-25 08:01:00","87709"
"2020-10-25 08:00:00","80885"
"2020-10-25 07:59:00","69909"
"2020-10-25 07:58:00","42264"
"2020-10-25 07:57:00","41607"
"2020-10-25 07:56:00","41879"
"2020-10-25 07:55:00","41379"
"2020-10-25 07:54:00","41796"
"2020-10-25 07:53:00","41746"
"2020-10-25 07:52:00","41188"
"2020-10-25 07:51:00","40648"
"2020-10-25 07:50:00","79711"
"2020-10-25 07:49:00","66670"
"2020-10-25 07:48:00","76003"
"2020-10-25 07:47:00","78958"
"2020-10-25 07:46:00","41704"
"2020-10-25 07:45:00","41980"
"2020-10-25 07:44:00","39652"
"2020-10-25 07:43:00","47644"
"2020-10-25 07:42:00","83099"
"2020-10-25 07:41:00","88245"
"2020-10-25 07:40:00","75728"
"2020-10-25 07:39:00","82601"
"2020-10-25 07:38:00","67938"
"2020-10-25 07:37:00","41971"
"2020-10-25 07:36:00","42105"
"2020-10-25 07:35:00","41520"
"2020-10-25 07:34:00","42036"
"2020-10-25 07:33:00","41770"
"2020-10-25 07:32:00","42052"
"2020-10-25 07:31:00","41982"
"2020-10-25 07:30:00","58041"
"2020-10-25 07:29:00","80879"
"2020-10-25 07:28:00","82217"
"2020-10-25 07:27:00","74987"
"2020-10-25 07:26:00","75804"
"2020-10-25 07:25:00","41544"
"2020-10-25 07:24:00","41385"
"2020-10-25 07:23:00","41513"
"2020-10-25 07:22:00","41666"
"2020-10-25 07:21:00","42291"
"2020-10-25 07:20:00","41461"
"2020-10-25 07:19:00","40580"
"2020-10-25 07:18:00","49433"
"2020-10-25 07:17:00","84207"
"2020-10-25 07:16:00","60103"
"2020-10-25 07:15:00","81617"
"2020-10-25 07:14:00","69328"
"2020-10-25 07:13:00","42732"
"2020-10-25 07:12:00","42149"
"2020-10-25 07:11:00","43995"
"2020-10-25 07:10:00","70162"
"2020-10-25 07:09:00","80445"
"2020-10-25 07:08:00","79956"
"2020-10-25 07:07:00","80455"
"2020-10-25 07:06:00","83539"
"2020-10-25 07:05:00","51566"
"2020-10-25 07:04:00","43571"
"2020-10-25 07:03:00","42733"
"2020-10-25 07:02:00","42834"
"2020-10-25 07:01:00","43574"
"2020-10-25 07:00:00","42016"
"2020-10-25 06:59:00","43525"
"2020-10-25 06:58:00","52204"
"2020-10-25 06:57:00","78154"
"2020-10-25 06:56:00","75026"
"2020-10-25 06:55:00","81293"
"2020-10-25 06:54:00","74521"
"2020-10-25 06:53:00","55172"
"2020-10-25 06:52:00","42886"
"2020-10-25 06:51:00","42267"
"2020-10-25 06:50:00","42408"
"2020-10-25 06:49:00","42087"
"2020-10-25 06:48:00","42058"
"2020-10-25 06:47:00","41684"
"2020-10-25 06:46:00","48681"
"2020-10-25 06:45:00","79859"
"2020-10-25 06:44:00","63467"
"2020-10-25 06:43:00","77746"
"2020-10-25 06:42:00","72936"
"2020-10-25 06:41:00","45582"
"2020-10-25 06:40:00","45714"
"2020-10-25 06:39:00","47348"
"2020-10-25 06:38:00","73504"
"2020-10-25 06:37:00","78832"
"2020-10-25 06:36:00","76583"
"2020-10-25 06:35:00","78595"
"2020-10-25 06:34:00","80675"
"2020-10-25 06:33:00","63272"
"2020-10-25 06:32:00","46789"
"2020-10-25 06:31:00","46337"
"2020-10-25 06:30:00","45690"
"2020-10-25 06:29:00","46093"
"2020-10-25 06:28:00","46623"
"2020-10-25 06:27:00","46115"
"2020-10-25 06:26:00","74627"
"2020-10-25 06:25:00","78518"
"2020-10-25 06:24:00","81541"
"2020-10-25 06:23:00","73337"
"2020-10-25 06:22:00","68316"
"2020-10-25 06:21:00","53183"
"2020-10-25 06:20:00","46683"
"2020-10-25 06:19:00","45886"
"2020-10-25 06:18:00","45481"
"2020-10-25 06:17:00","46149"
"2020-10-25 06:16:00","47188"
"2020-10-25 06:15:00","68993"
"2020-10-25 06:14:00","74192"
"2020-10-25 06:13:00","64649"
"2020-10-25 06:12:00","78961"
"2020-10-25 06:11:00","61758"
"2020-10-25 06:10:00","47555"
"2020-10-25 06:09:00","48401"
"2020-10-25 06:08:00","61447"
"2020-10-25 06:07:00","75255"
"2020-10-25 06:06:00","76232"
"2020-10-25 06:05:00","77698"
"2020-10-25 06:04:00","77765"
"2020-10-25 06:03:00","79390"
"2020-10-25 06:02:00","50344"
"2020-10-25 06:01:00","51748"
"2020-10-25 06:00:00","51374"
"2020-10-25 05:59:00","51162"
"2020-10-25 05:58:00","51350"
"2020-10-25 05:57:00","51987"
"2020-10-25 05:56:00","75635"
"2020-10-25 05:55:00","74687"
"2020-10-25 05:54:00","77063"
"2020-10-25 05:53:00","65766"
"2020-10-25 05:52:00","50325"
"2020-10-25 05:51:00","50679"
"2020-10-25 05:50:00","50955"
"2020-10-25 05:49:00","50878"
"2020-10-25 05:48:00","50085"
"2020-10-25 05:47:00","50633"
"2020-10-25 05:46:00","51076"
"2020-10-25 05:45:00","64378"
"2020-10-25 05:44:00","82275"
"2020-10-25 05:43:00","61635"
"2020-10-25 05:42:00","48526"
"2020-10-25 05:41:00","48937"
"2020-10-25 05:40:00","48977"
"2020-10-25 05:39:00","48550"
"2020-10-25 05:38:00","49565"
"2020-10-25 05:37:00","61867"
"2020-10-25 05:36:00","74561"
"2020-10-25 05:35:00","77191"
"2020-10-25 05:34:00","70689"
"2020-10-25 05:33:00","49911"
"2020-10-25 05:32:00","50439"
"2020-10-25 05:31:00","50081"
"2020-10-25 05:30:00","50009"
"2020-10-25 05:29:00","49448"
"2020-10-25 05:28:00","53355"
"2020-10-25 05:27:00","55480"
"2020-10-25 05:26:00","56089"
"2020-10-25 05:25:00","58717"
"2020-10-25 05:24:00","54758"
"2020-10-25 05:23:00","72131"
"2020-10-25 05:22:00","65090"
"2020-10-25 05:21:00","31584"
"2020-10-25 05:20:00","42370"
"2020-10-25 05:19:00","42285"
"2020-10-25 05:18:00","42356"
"2020-10-25 05:17:00","42351"
"2020-10-25 05:16:00","42523"
"2020-10-25 05:15:00","41899"
"2020-10-25 05:14:00","41920"
"2020-10-25 05:13:00","41947"
"2020-10-25 05:12:00","43883"
"2020-10-25 05:11:00","51987"
"2020-10-25 05:10:00","17778"
"2020-10-25 05:05:00","22739"
"2020-10-25 05:04:00","72880"
"2020-10-25 05:03:00","68062"
"2020-10-25 05:02:00","40364"
"2020-10-25 05:01:00","40800"
"2020-10-25 05:00:00","41571"
"2020-10-25 04:59:00","41483"
"2020-10-25 04:58:00","40922"
"2020-10-25 04:57:00","40928"
"2020-10-25 04:56:00","43116"
"2020-10-25 04:55:00","64379"
"2020-10-25 04:54:00","66271"
"2020-10-25 04:53:00","66287"
"2020-10-25 04:52:00","65801"
"2020-10-25 04:51:00","66364"
"2020-10-25 04:50:00","67226"
"2020-10-25 04:49:00","69071"
"2020-10-25 04:48:00","53719"
"2020-10-25 04:47:00","41319"
"2020-10-25 04:46:00","41296"
"2020-10-25 04:45:00","51445"
"2020-10-25 04:44:00","66838"
"2020-10-25 04:43:00","67998"
"2020-10-25 04:42:00","73843"
"2020-10-25 04:41:00","61064"
"2020-10-25 04:40:00","49800"
"2020-10-25 04:39:00","48725"
"2020-10-25 04:38:00","49364"
"2020-10-25 04:37:00","49264"
"2020-10-25 04:36:00","49757"
"2020-10-25 04:35:00","75505"
"2020-10-25 04:34:00","82284"
"2020-10-25 04:33:00","84805"
"2020-10-25 04:32:00","74630"
"2020-10-25 04:31:00","77730"
"2020-10-25 04:30:00","82800"
"2020-10-25 04:29:00","21485"
"2020-10-25 04:24:00","32013"
"2020-10-25 04:23:00","73124"
"2020-10-25 04:22:00","67805"
"2020-10-25 04:21:00","41870"
"2020-10-25 04:20:00","49641"
"2020-10-25 04:19:00","47355"
"2020-10-25 04:18:00","46395"
"2020-10-25 04:17:00","47025"
"2020-10-25 04:16:00","46915"
"2020-10-25 04:15:00","47491"
"2020-10-25 04:14:00","48199"
"2020-10-25 04:13:00","50391"
"2020-10-25 04:12:00","51459"
"2020-10-25 04:11:00","53838"
"2020-10-25 04:10:00","54669"
"2020-10-25 04:09:00","54779"
"2020-10-25 04:08:00","26253"
"2020-10-25 04:03:00","24337"
"2020-10-25 04:02:00","75486"
"2020-10-25 04:01:00","69690"
"2020-10-25 04:00:00","53512"
"2020-10-25 03:59:00","74242"
"2020-10-25 03:58:00","50773"
"2020-10-25 03:57:00","46696"
"2020-10-25 03:56:00","47557"
"2020-10-25 03:55:00","46950"
"2020-10-25 03:54:00","47661"
"2020-10-25 03:53:00","74607"
"2020-10-25 03:52:00","76707"
"2020-10-25 03:51:00","76526"
"2020-10-25 03:50:00","62405"
"2020-10-25 03:49:00","77417"
"2020-10-25 03:48:00","75325"
"2020-10-25 03:47:00","24796"
"2020-10-25 03:42:00","32657"
"2020-10-25 03:41:00","77183"
"2020-10-25 03:40:00","70845"
"2020-10-25 03:39:00","53336"
"2020-10-25 03:38:00","70196"
"2020-10-25 03:37:00","70901"
"2020-10-25 03:36:00","70811"
"2020-10-25 03:35:00","51207"
"2020-10-25 03:34:00","43196"
"2020-10-25 03:33:00","43262"
"2020-10-25 03:32:00","43685"
"2020-10-25 03:31:00","44385"
"2020-10-25 03:30:00","44529"
"2020-10-25 03:29:00","45768"
"2020-10-25 03:28:00","50062"
"2020-10-25 03:27:00","43513"
"2020-10-25 03:24:00","44844"
"2020-10-25 03:23:00","74231"
"2020-10-25 03:22:00","68529"
"2020-10-25 03:21:00","37932"
"2020-10-25 03:20:00","47293"
"2020-10-25 03:19:00","46331"
"2020-10-25 03:18:00","45353"
"2020-10-25 03:17:00","43610"
"2020-10-25 03:16:00","44167"
"2020-10-25 03:15:00","45241"
"2020-10-25 03:14:00","44571"
"2020-10-25 03:13:00","65394"
"2020-10-25 03:12:00","67591"
"2020-10-25 03:11:00","67892"
"2020-10-25 03:10:00","67732"
"2020-10-25 03:09:00","63989"
"2020-10-25 03:08:00","67715"
"2020-10-25 03:07:00","68105"
"2020-10-25 03:06:00","67842"
"2020-10-25 03:05:00","68332"
"2020-10-25 03:04:00","69303"
"2020-10-25 03:03:00","69826"
"2020-10-25 03:02:00","69524"
"2020-10-25 03:01:00","70480"
"2020-10-25 03:00:00","70502"
"2020-10-25 02:59:00","70957"
"2020-10-25 02:58:00","72793"
"2020-10-25 02:57:00","72696"
"2020-10-25 02:56:00","59517"
"2020-10-25 02:55:00","55719"
"2020-10-25 02:54:00","43993"
"2020-10-25 02:49:00","4990"
"2020-10-25 02:48:00","81345"
"2020-10-25 02:47:00","77148"
"2020-10-25 02:46:00","46898"
"2020-10-25 02:41:00","6678"
"2020-10-25 02:40:00","44078"
"2020-10-25 02:39:00","44004"
"2020-10-25 02:38:00","44439"
"2020-10-25 02:37:00","44224"
"2020-10-25 02:36:00","45628"
"2020-10-25 02:35:00","44366"
"2020-10-25 02:34:00","43442"
"2020-10-25 02:33:00","55799"
"2020-10-25 02:32:00","62274"
"2020-10-25 02:31:00","61992"
"2020-10-25 02:30:00","61860"
"2020-10-25 02:29:00","62432"
"2020-10-25 02:28:00","61775"
"2020-10-25 02:27:00","61971"
"2020-10-25 02:26:00","61984"
"2020-10-25 02:25:00","61899"
"2020-10-25 02:24:00","65482"
"2020-10-25 02:23:00","66750"
"2020-10-25 02:22:00","65793"
"2020-10-25 02:21:00","65765"
"2020-10-25 02:20:00","68065"
"2020-10-25 02:19:00","70997"
"2020-10-25 02:18:00","83826"
"2020-10-25 02:17:00","95269"
"2020-10-25 02:16:00","97207"
"2020-10-25 02:15:00","96978"
"2020-10-25 02:14:00","63191"
"2020-10-25 02:09:00","2516"
"2020-10-25 02:08:00","90584"
"2020-10-25 02:07:00","88911"
"2020-10-25 02:06:00","88028"
"2020-10-25 02:05:00","87087"
"2020-10-25 02:04:00","85490"
"2020-10-25 02:03:00","88662"
"2020-10-25 02:02:00","90412"
"2020-10-25 02:01:00","90669"
"2020-10-25 02:00:00","91262"
"2020-10-25 01:59:00","91117"
"2020-10-25 01:58:00","90910"
"2020-10-25 01:57:00","90826"
"2020-10-25 01:56:00","91067"
"2020-10-25 01:55:00","90647"
"2020-10-25 01:54:00","90187"
"2020-10-25 01:53:00","74567"
"2020-10-25 01:52:00","63687"
"2020-10-25 01:51:00","62954"
"2020-10-25 01:50:00","62895"
"2020-10-25 01:49:00","62768"
"2020-10-25 01:48:00","62818"
"2020-10-25 01:47:00","63162"
"2020-10-25 01:46:00","63082"
"2020-10-25 01:45:00","63147"
"2020-10-25 01:44:00","62995"
"2020-10-25 01:43:00","63105"
"2020-10-25 01:42:00","63399"
"2020-10-25 01:41:00","63227"
"2020-10-25 01:40:00","63184"
"2020-10-25 01:39:00","63211"
"2020-10-25 01:38:00","63028"
"2020-10-25 01:37:00","62445"
"2020-10-25 01:36:00","28022"
"2020-10-25 01:31:00","6977"
"2020-10-25 01:30:00","42655"
"2020-10-25 01:29:00","37804"
"2020-10-25 01:28:00","37225"
"2020-10-25 01:27:00","33069"
"2020-10-25 01:26:00","28844"
"2020-10-25 01:25:00","27141"
"2020-10-25 01:24:00","27251"
"2020-10-25 01:23:00","27186"
"2020-10-25 01:22:00","27176"
"2020-10-25 01:21:00","27203"
"2020-10-25 01:20:00","25208"
"2020-10-25 01:19:00","18557"
"2020-10-25 01:18:00","12085"
"2020-10-25 01:17:00","11262"
"2020-10-25 01:16:00","11297"
"2020-10-25 01:15:00","8731"
"2020-10-25 01:09:00","9585"
"2020-10-25 01:08:00","10096"
"2020-10-25 01:07:00","8114"
"2020-10-25 01:06:00","6523"
"2020-10-25 01:05:00","5902"
"2020-10-25 01:04:00","2620"
"2020-10-25 00:59:00","1891"
"2020-10-25 00:58:00","5217"
"2020-10-25 00:57:00","3015"
"2020-10-25 00:56:00","5386"
"2020-10-25 00:55:00","3452"
"2020-10-25 00:54:00","2147"
"2020-10-25 00:53:00","2170"
"2020-10-25 00:52:00","2180"
"2020-10-25 00:51:00","2170"
"2020-10-25 00:50:00","2172"
"2020-10-25 00:49:00","1958"
"2020-10-25 00:48:00","334"
