+ADDRESS-GENDER-DRLIC-PASSPORT,40613
+NAME+DOB-SSN-DRLIC-PASSPORT,40093
+LOGIN_ID-DOB-SSN,39883
+DOB+ADDRESS+PHONE+SSN,39833
+LOGIN_ID-GENDER-SSN,39630
+ADDRESS+ACCT_NUM,39540
+ADDRESS+PHONE+PASSPORT,39206
+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,38772
+DRLIC-DOB-PASSPORT,36505
+PNAME+PHONE+DRLIC,36301
+NAME+DOB-GENDER-SSN-PASSPORT,35243
+SSN+ACCT_NUM,34240
+DRLIC-GENDER-PASSPORT,33639
+PHONE+SSN+PASSPORT,33016
+DOB+PHONE,32915
+DOB+PHONE+SSN,32700
+PHONE-DOB-SSN,32365
+ADDRESS-DOB-GENDER-DRLIC-PASSPORT,31848
+ADDRESS+PHONE+DRLIC+ACCT_NUM,31183
+SURNAME+ADDRESS+PHONE+SSN+DRLIC,30793
+PHONE-GENDER-SSN,30690
+LOGIN_ID-GENDER,30612
+SURNAME+PHONE,30577
+SSN-DOB-DRLIC,29352
+SURNAME+ADDRESS+PHONE+ACCT_NUM,29328
+NAME+DOB-DRLIC,29148
+PHONE+PASSPORT,29069
+DOB+ADDRESS+PHONE+DRLIC,28892
+ADDRESS+SSN+DRLIC,28583
+DOB+SSN,28375
+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,28155
+ADDRESS+DRLIC,27055
+DOB+PHONE+ACCT_NUM,26605
+SSN-GENDER-DRLIC,26351
+LOGIN_ID-DOB-SSN-PASSPORT,26206
+LOGIN_ID-DOB-GENDER-SSN,26180
+SURNAME+ADDRESS+SSN,25765
+DOB+ADDRESS+PHONE+SSN+ACCT_NUM,25609
+PHONE+SSN+DRLIC+ACCT_NUM,25426
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+ACCT_NUM,25164
+SURNAME+DOB+ADDRESS+PHONE,24568
+LOGIN_ID-SSN-PASSPORT,24498
+LOGIN_ID-DOB,24496
+PNAME+PASSPORT,24403
+DOB+ADDRESS+SSN,24272
+ADDRESS+PHONE+PASSPORT+ACCT_NUM,24025
+PHONE-GENDER,23775
+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,23747
+DRLIC-DOB-GENDER-PASSPORT,23596
+SURNAME+PHONE+SSN+ACCT_NUM,23566
+PNAME+ADDRESS+DRLIC,23490
+SURNAME+ADDRESS+PHONE+SSN+PASSPORT,23165
+PHONE-DOB-SSN-PASSPORT,23107
+SSN-DOB-DRLIC-PASSPORT,23047
+DOB+ADDRESS,22794
+SSN+DRLIC,22744
+SURNAME+ADDRESS,21909
+DOB+ADDRESS+PHONE+PASSPORT,21421
+PHONE-DOB-GENDER-SSN,21413
+ADDRESS+SSN+PASSPORT,21038
+LOGIN_ID-DOB-GENDER-SSN-PASSPORT,20846
+PNAME+DRLIC+ACCT_NUM,20658
+DOB+ADDRESS+PHONE+DRLIC+ACCT_NUM,20625
+SURNAME+ADDRESS+PHONE+DRLIC,20621
+SURNAME+PHONE+ACCT_NUM,20403
+SSN-DOB-GENDER-DRLIC,20152
+PHONE-DOB,20014
+PHONE+DRLIC+ACCT_NUM,19897
+PHONE-SSN-PASSPORT,19810
+PHONE+SSN+PASSPORT+ACCT_NUM,19687
+SSN-DOB-GENDER-DRLIC-PASSPORT,19490
+PHONE-DOB-GENDER-SSN-PASSPORT,19121
+SURNAME+SSN,19065
+SURNAME+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,19043
+DOB+PHONE+SSN+ACCT_NUM,18883
+ADDRESS+PASSPORT,18222
+SSN-DRLIC-PASSPORT,18094
+DOB+PHONE+DRLIC,17816
+SURNAME+DOB+ADDRESS+PHONE+ACCT_NUM,17355
+SURNAME+DOB+ADDRESS+PHONE+SSN,17095
+ADDRESS+PHONE+DRLIC+PASSPORT,17000
+ADDRESS+SSN+DRLIC+ACCT_NUM,16812
+DOB+ADDRESS+ACCT_NUM,16807
+SURNAME+PHONE+SSN+DRLIC,16526
+PASSPORT,16140
+SSN+PASSPORT,15813
+LOGIN_ID-GENDER-SSN-PASSPORT,15812
+PNAME+PASSPORT+ACCT_NUM,15738
+DOB+ADDRESS+PHONE+PASSPORT+ACCT_NUM,15577
+NAME+PASSPORT,15120
+PHONE+PASSPORT+ACCT_NUM,15106
+LOGIN_ID-PASSPORT,15061
+SURNAME+ADDRESS+PHONE+PASSPORT,14953
+NAME+DOB-GENDER-PASSPORT,14853
+SURNAME+ADDRESS+SSN+ACCT_NUM,14839
+DOB+ACCT_NUM,14703
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,14651
+DOB+SSN+ACCT_NUM,14461
+DOB+ADDRESS+SSN+ACCT_NUM,14325
+PNAME+PHONE+PASSPORT,14181
+SURNAME+PHONE+DRLIC,13967
+SURNAME+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,13924
+LOGIN_ID-DOB-GENDER,13875
+PHONE+SSN+DRLIC+PASSPORT,13688
+SURNAME+ADDRESS+PHONE+DRLIC+ACCT_NUM,13403
+PNAME+ADDRESS-SSN,13318
+PHONE-GENDER-SSN-PASSPORT,12937
+SURNAME+DOB+PHONE,12925
+SURNAME+DOB+ADDRESS+PHONE+DRLIC,12754
+DOB+ADDRESS+PHONE+SSN+DRLIC,12722
+SURNAME+ADDRESS+ACCT_NUM,12707
+ADDRESS+SSN+PASSPORT+ACCT_NUM,12707
+ADDRESS+DRLIC+ACCT_NUM,12489
+SURNAME+PHONE+SSN+PASSPORT,12280
+DOB+PHONE+PASSPORT,12260
+SSN-GENDER-DRLIC-PASSPORT,12234
+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,12126
+SURNAME+DOB+PHONE+SSN,12051
+SURNAME+ACCT_NUM,12014
+SURNAME+DOB+ADDRESS+PHONE+SSN+ACCT_NUM,11888
+PHONE-PASSPORT,11738
+PHONE-DOB-GENDER,11463
+DOB+ADDRESS+PHONE+DRLIC+PASSPORT,11405
+DOB+ADDRESS+DRLIC,11223
+PNAME+ADDRESS-DOB-SSN-PASSPORT,11016
+SURNAME+SSN+ACCT_NUM,10835
+DRLIC+ACCT_NUM,10808
+NAME+DOB-DRLIC-PASSPORT,10802
+SSN+DRLIC+ACCT_NUM,10677
+PNAME+DRLIC+PASSPORT,10599
+SURNAME+ADDRESS+SSN+DRLIC,10580
+SURNAME+PHONE+SSN+DRLIC+ACCT_NUM,10538
+PHONE+DRLIC+PASSPORT,10439
+DOB+PHONE+DRLIC+ACCT_NUM,10359
+PNAME+SSN,10305
+SURNAME+ADDRESS+PHONE+PASSPORT+ACCT_NUM,10259
+DOB+PHONE+SSN+DRLIC,10245
+PNAME+ADDRESS-DOB-SSN,10170
+SURNAME+DOB+ADDRESS+PHONE+DRLIC+ACCT_NUM,10063
+DOB+SSN+DRLIC,9734
+SURNAME+DOB+PHONE+ACCT_NUM,9691
+ADDRESS+PASSPORT+ACCT_NUM,9676
+SURNAME+PHONE+PASSPORT,9638
+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,9523
+ADDRESS-GENERATION-DOB-SSN-PASSPORT,9465
+DOB+ADDRESS+PHONE+SSN+DRLIC+ACCT_NUM,9462
+DOB+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,9448
+SURNAME+DOB+ADDRESS+PHONE+PASSPORT,9388
+SURNAME+DOB+ADDRESS+SSN,9193
+ADDRESS+SSN+DRLIC+PASSPORT,9089
+PNAME+ADDRESS+PASSPORT,9064
+DOB+DRLIC,9027
+DOB+ADDRESS+SSN+DRLIC,8975
+SURNAME+DOB+SSN,8952
+ADDRESS-GENERATION-DOB-GENDER-SSN-PASSPORT,8877
+SURNAME+DOB+ADDRESS,8656
+SURNAME+ADDRESS+DRLIC,8652
+LOGIN_ID-GENDER-PASSPORT,8627
+NAME+DOB-GENDER-SSN-DRLIC,8435
+LOGIN_ID-DOB-PASSPORT,8389
+LOGIN_ID-SSN-DRLIC,8282
+PASSPORT+ACCT_NUM,8255
+PNAME+ADDRESS+PHONE+PASSPORT,8243
+SSN+PASSPORT+ACCT_NUM,8202
+SURNAME+DRLIC,7987
+SURNAME+ADDRESS+SSN+PASSPORT,7833
+DOB+PHONE+PASSPORT+ACCT_NUM,7825
+SURNAME+PHONE+SSN+PASSPORT+ACCT_NUM,7792
+DOB+ADDRESS+PASSPORT,7776
+DOB+ADDRESS+PHONE+SSN+PASSPORT,7767
+SURNAME+ADDRESS+PHONE+DRLIC+PASSPORT,7494
+SURNAME+DOB+ADDRESS+PHONE+PASSPORT+ACCT_NUM,7476
+SURNAME+DOB+PHONE+SSN+ACCT_NUM,7370
+SURNAME+SSN+DRLIC,7323
+SURNAME+PHONE+DRLIC+ACCT_NUM,7313
+PNAME+DOB+DRLIC,7209
+DOB+PHONE+SSN+PASSPORT,7086
+DOB+SSN+PASSPORT,7068
+PHONE-DOB-PASSPORT,6945
+SURNAME+ADDRESS+SSN+DRLIC+ACCT_NUM,6921
+PHONE-GENDER-PASSPORT,6804
+ADDRESS+DRLIC+PASSPORT,6746
+DOB+ADDRESS+DRLIC+ACCT_NUM,6697
+SURNAME+DOB+PHONE+DRLIC,6538
+PHONE-SSN-DRLIC,6504
+ADDRESS+SSN+DRLIC+PASSPORT+ACCT_NUM,6476
+DOB+PHONE+SSN+DRLIC+ACCT_NUM,6441
+DOB+ADDRESS+SSN+PASSPORT,6425
+PNAME+DRLIC+PASSPORT+ACCT_NUM,6343
+NAME+DOB-GENDER-SSN-DRLIC-PASSPORT,6254
+PNAME+ADDRESS-SSN-PASSPORT,6222
+SURNAME+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,6210
+PNAME+SSN+DRLIC,6170
+SURNAME+DOB+ADDRESS+ACCT_NUM,6133
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC,6130
+LOGIN_ID-DRLIC,6116
+SURNAME+ADDRESS+PASSPORT,6109
+DOB+ADDRESS+SSN+DRLIC+ACCT_NUM,6071
+PHONE+DRLIC+PASSPORT+ACCT_NUM,6027
+LOGIN_ID-DOB-SSN-DRLIC,6024
+SURNAME+DOB+ADDRESS+SSN+ACCT_NUM,5861
+SURNAME+PHONE+SSN+DRLIC+PASSPORT,5756
+DOB+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,5741
+SURNAME+PHONE+PASSPORT+ACCT_NUM,5686
+DRLIC+PASSPORT,5677
+SSN+DRLIC+PASSPORT,5664
+DOB+PHONE+DRLIC+PASSPORT,5530
+DOB+SSN+DRLIC+ACCT_NUM,5461
+SURNAME+DOB+ADDRESS+PHONE+DRLIC+PASSPORT,5459
+SURNAME+DOB+ADDRESS+PHONE+DRLIC+PASSPORT+ACCT_NUM,5441
+NAME+DOB-GENDER-DRLIC,5392
+LOGIN_ID-DOB-GENDER-PASSPORT,5264
+SURNAME+SSN+PASSPORT,5253
+DOB+PASSPORT,5227
+SURNAME+DOB+SSN+ACCT_NUM,5176
+SURNAME+ADDRESS+SSN+PASSPORT+ACCT_NUM,5168
+DOB+ADDRESS+PASSPORT+ACCT_NUM,5154
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC+ACCT_NUM,5112
+LOGIN_ID-DOB-SSN-DRLIC-PASSPORT,4994
+PNAME+ADDRESS-DOB,4985
+LOGIN_ID-GENDER-SSN-DRLIC,4968
+PHONE-DOB-SSN-DRLIC,4851
+SURNAME+ADDRESS+DRLIC+ACCT_NUM,4778
+SURNAME+DOB+PHONE+PASSPORT,4690
+PHONE-DRLIC,4604
+SURNAME+DOB+ACCT_NUM,4555
+ADDRESS-GENERATION-DOB-SSN,4521
+PHONE-DOB-GENDER-PASSPORT,4498
+SURNAME+PASSPORT,4462
+SURNAME+DOB+ADDRESS+DRLIC,4443
+NAME+DRLIC+PASSPORT,4441
+DOB+PHONE+SSN+PASSPORT+ACCT_NUM,4395
+PHONE-DOB-SSN-DRLIC-PASSPORT,4383
+SURNAME+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,4360
+LOGIN_ID-DOB-GENDER-SSN-DRLIC-PASSPORT,4329
+DOB+ADDRESS+SSN+PASSPORT+ACCT_NUM,4315
+DOB+DRLIC+ACCT_NUM,4298
+DOB+SSN+PASSPORT+ACCT_NUM,4296
+SURNAME+DOB+PHONE+DRLIC+ACCT_NUM,4260
+SURNAME+DOB+PHONE+SSN+DRLIC,4103
+LOGIN_ID-DOB-GENDER-SSN-DRLIC,4069
+ADDRESS-GENERATION-SSN,4017
+ADDRESS+DRLIC+PASSPORT+ACCT_NUM,4001
+PHONE-GENDER-SSN-DRLIC,3961
+PHONE-DOB-GENDER-SSN-DRLIC-PASSPORT,3865
+SURNAME+PHONE+DRLIC+PASSPORT,3863
+SURNAME+SSN+DRLIC+ACCT_NUM,3854
+DOB+PHONE+DRLIC+PASSPORT+ACCT_NUM,3852
+SURNAME+ADDRESS+SSN+DRLIC+PASSPORT,3808
+SURNAME+DOB+ADDRESS+SSN+DRLIC,3765
+SURNAME+DOB+ADDRESS+PHONE+SSN+PASSPORT,3669
+DOB+ADDRESS+DRLIC+PASSPORT,3663
+ADDRESS-GENERATION-DOB-GENDER-SSN,3659
+SURNAME+ADDRESS+PASSPORT+ACCT_NUM,3647
+PNAME+PHONE+DRLIC+PASSPORT,3647
+SURNAME+DOB+SSN+DRLIC,3588
+SURNAME+DRLIC+ACCT_NUM,3442
+PHONE-DOB-GENDER-SSN-DRLIC,3410
+LOGIN_ID-SSN-DRLIC-PASSPORT,3388
+DOB+PASSPORT+ACCT_NUM,3384
+LOGIN_ID-GENDER-DRLIC,3375
+SSN+DRLIC+PASSPORT+ACCT_NUM,3340
+SURNAME+DOB+PHONE+PASSPORT+ACCT_NUM,3221
+DOB+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,3203
+SURNAME+DOB+ADDRESS+PASSPORT,3110
+DOB+ADDRESS+SSN+DRLIC+PASSPORT,3061
+SURNAME+SSN+PASSPORT+ACCT_NUM,3023
+PNAME+ADDRESS-PASSPORT,2995
+SURNAME+DOB+DRLIC,2994
+DOB+PHONE+SSN+DRLIC+PASSPORT,2986
+DOB+SSN+DRLIC+PASSPORT,2966
+LOGIN_ID-DOB-DRLIC,2963
+DOB+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,2950
+SURNAME+DOB+ADDRESS+PHONE+SSN+PASSPORT+ACCT_NUM,2943
+PHONE-SSN-DRLIC-PASSPORT,2932
+SURNAME+ADDRESS+SSN+DRLIC+PASSPORT+ACCT_NUM,2928
+SURNAME+DOB+PHONE+SSN+PASSPORT,2927
+SURNAME+DOB+ADDRESS+DRLIC+ACCT_NUM,2896
+SURNAME+DOB+PHONE+SSN+DRLIC+ACCT_NUM,2771
+SURNAME+DOB+SSN+PASSPORT,2719
+DOB+ADDRESS+DRLIC+PASSPORT+ACCT_NUM,2717
+ADDRESS-GENERATION-SSN-PASSPORT,2709
+SURNAME+PASSPORT+ACCT_NUM,2670
+SURNAME+DOB+ADDRESS+SSN+PASSPORT,2652
+ADDRESS-GENERATION-GENDER-SSN,2646
+SURNAME+DOB+ADDRESS+SSN+DRLIC+ACCT_NUM,2616
+SURNAME+PHONE+DRLIC+PASSPORT+ACCT_NUM,2599
+SURNAME+ADDRESS+DRLIC+PASSPORT,2599
+SURNAME+ADDRESS-SSN,2571
+DRLIC+PASSPORT+ACCT_NUM,2530
+PHONE-GENDER-DRLIC,2528
+LOGIN_ID-GENDER-SSN-DRLIC-PASSPORT,2470
+PNAME+ADDRESS+DRLIC+PASSPORT,2363
+SURNAME+DOB+PHONE+DRLIC+PASSPORT,2334
+ADDRESS-GENERATION,2329
+DOB+ADDRESS+SSN+DRLIC+PASSPORT+ACCT_NUM,2318
+PNAME+ADDRESS-DOB-SSN-DRLIC-PASSPORT,2308
+DOB+DRLIC+PASSPORT,2231
+PHONE-DOB-DRLIC,2198
+SURNAME+DOB+SSN+DRLIC+ACCT_NUM,2195
+DOB+SSN+DRLIC+PASSPORT+ACCT_NUM,2148
+SURNAME+DOB+ADDRESS+PASSPORT+ACCT_NUM,2137
+SURNAME+SSN+DRLIC+PASSPORT,2106
+ADDRESS-GENERATION-GENDER-SSN-PASSPORT,2104
+DOB+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,2078
+PHONE-GENDER-SSN-DRLIC-PASSPORT,2070
+ADDRESS-GENERATION-DOB-SSN-DRLIC-PASSPORT,2067
+PNAME+ADDRESS-DOB-PASSPORT,1977
-SSN,1964
+SURNAME+DOB+ADDRESS+SSN+PASSPORT+ACCT_NUM,1931
+PNAME+ADDRESS+PHONE+DRLIC+PASSPORT,1928
+SURNAME+DOB+PHONE+SSN+PASSPORT+ACCT_NUM,1905
+ADDRESS-GENERATION-DOB-GENDER-SSN-DRLIC-PASSPORT,1891
+PNAME+ADDRESS-SSN-DRLIC,1880
+SURNAME+ADDRESS+DRLIC+PASSPORT+ACCT_NUM,1856
+SURNAME+DOB+PASSPORT,1841
+SURNAME+DRLIC+PASSPORT,1801
+LOGIN_ID-DOB-GENDER-DRLIC,1799
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC+PASSPORT,1799
+NAME+DOB-GENDER-DRLIC-PASSPORT,1780
+SURNAME+ADDRESS-DOB-SSN,1770
+SURNAME+DOB+ADDRESS+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,1764
+NAME+DOB-GENERATION-SSN-PASSPORT,1725
+LOGIN_ID-DRLIC-PASSPORT,1718
+SURNAME+DOB+PHONE+DRLIC+PASSPORT+ACCT_NUM,1716
+SURNAME+DOB+SSN+PASSPORT+ACCT_NUM,1702
+PNAME+ADDRESS-GENDER-SSN,1684
+SURNAME+ADDRESS-DOB-SSN-PASSPORT,1683
+PNAME+ADDRESS-DOB-SSN-DRLIC,1650
+SURNAME+ADDRESS-GENDER-SSN,1605
+SURNAME+DOB+ADDRESS+DRLIC+PASSPORT,1587
+LIKELY_NAME+ADDRESS+PHONE,1546
+SURNAME+DOB+DRLIC+ACCT_NUM,1536
+PASSPORT-SSN,1520
+SURNAME+ADDRESS-DOB-GENDER-SSN-PASSPORT,1504
+ADDRESS-GENERATION-DOB,1503
+PNAME+ADDRESS-DOB-GENDER-SSN-PASSPORT,1469
+PNAME+PHONE-SSN,1463
+PNAME+DRLIC-SSN,1423
+PHONE-DOB-GENDER-DRLIC,1418
+PHONE-DRLIC-PASSPORT,1416
+ADDRESS-GENERATION-GENDER,1381
+LIKELY_NAME+PHONE+SSN,1374
+SURNAME+DOB+ADDRESS+SSN+DRLIC+PASSPORT,1366
-DOB-SSN,1359
+DOB+DRLIC+PASSPORT+ACCT_NUM,1349
+SURNAME+SSN+DRLIC+PASSPORT+ACCT_NUM,1311
+DOB+ADDRESS-SSN,1302
+PASSPORT-DOB-SSN,1299
+PNAME+ADDRESS-DOB-GENDER-SSN,1283
-GENDER-SSN,1281
+PNAME+ADDRESS-GENDER,1270
+PNAME+SSN-DOB,1264
+PNAME+DOB+PASSPORT,1263
+SURNAME+DOB+ADDRESS+DRLIC+PASSPORT+ACCT_NUM,1250
+SURNAME+DOB+SSN+DRLIC+PASSPORT,1248
+SURNAME+DOB+PASSPORT+ACCT_NUM,1243
+SURNAME+DOB+PHONE+SSN+DRLIC+PASSPORT,1231
+PNAME+DRLIC-DOB-SSN-PASSPORT,1213
+SURNAME+ADDRESS-DOB-GENDER-SSN,1208
+PNAME+ADDRESS-DRLIC,1180
+SURNAME+DOB+ADDRESS+SSN+DRLIC+PASSPORT+ACCT_NUM,1165
+LOGIN_ID-DOB-DRLIC-PASSPORT,1139
+SURNAME+ADDRESS-GENDER,1117
+PNAME+DRLIC-DOB-SSN,1105
+NAME+DOB (Ambiguous),1078
,1075
+DOB+SSN-GENDER,1068
+SURNAME+ADDRESS-SSN-PASSPORT,1030
+SURNAME+DOB+PHONE+SSN+DRLIC+PASSPORT+ACCT_NUM,1023
+NAME+DOB-GENERATION-SSN,1014
+DOB+ADDRESS-SSN-PASSPORT,998
+PNAME+ADDRESS-SSN-DRLIC-PASSPORT,997
+DRLIC-GENERATION-DOB-GENDER-SSN-PASSPORT,994
+LOGIN_ID-GENDER-DRLIC-PASSPORT,988
+PNAME+PHONE-DOB-SSN-PASSPORT,987
+PASSPORT-DOB-GENDER-SSN,968
+PNAME+SSN-DOB-PASSPORT,961
+PHONE-DOB-DRLIC-PASSPORT,959
+DRLIC-GENERATION-DOB-SSN-PASSPORT,953
+DOB+SSN-PASSPORT,947
+LIKELY_NAME+PHONE,945
+ADDRESS-GENERATION-DOB-GENDER,943
+SURNAME+DRLIC+PASSPORT+ACCT_NUM,936
+LIKELY_NAME+ADDRESS+SSN,934
+SURNAME+DOB+SSN+DRLIC+PASSPORT+ACCT_NUM,914
+SURNAME+ADDRESS-DOB,913
+ADDRESS-GENERATION-PASSPORT,905
+PHONE-GENDER-DRLIC-PASSPORT,905
+PNAME+SSN+PASSPORT,873
+PNAME+PHONE-DOB-SSN,866
+PASSPORT-GENDER-SSN,865
+DOB+ADDRESS-GENDER-SSN,849
-SSN-PASSPORT,848
+SURNAME+DOB+DRLIC+PASSPORT,846
+PNAME+ADDRESS-GENDER-SSN-PASSPORT,845
+DOB+ADDRESS-GENDER-SSN-PASSPORT,832
+ADDRESS-GENERATION-DOB-SSN-DRLIC,802
+LIKELY_NAME+PHONE+SSN+ACCT_NUM,786
-DOB-GENDER-SSN,781
+ADDRESS-GENERATION-DOB-PASSPORT,771
+NAME+ADDRESS-SSN,766
+SURNAME+ADDRESS-GENDER-SSN-PASSPORT,753
+SURNAME+PHONE-DOB-SSN-PASSPORT,750
+LOGIN_ID-DOB-GENDER-DRLIC-PASSPORT,750
+LIKELY_NAME+PHONE+ACCT_NUM,747
+PNAME+DOB+DRLIC+PASSPORT,741
+SSN-GENERATION-DOB-PASSPORT,728
+PNAME+ADDRESS-DOB-GENDER,715
-DOB,714
+ADDRESS-GENERATION-DOB-GENDER-SSN-DRLIC,705
+DOB+SSN-GENDER-PASSPORT,704
+SURNAME+PHONE-DOB-GENDER-SSN-PASSPORT,687
+SSN-GENERATION-DOB-GENDER-PASSPORT,684
+PNAME+DRLIC-SSN-PASSPORT,663
+PHONE-DOB-GENDER-DRLIC-PASSPORT,654
-GENDER,651
+ADDRESS-GENERATION-DOB-GENDER-PASSPORT,639
+PNAME+ADDRESS-DOB-DRLIC,637
+LIKELY_NAME+SSN,627
+PNAME+PHONE-SSN-PASSPORT,625
+NAME+PHONE-SSN,625
+PNAME+SSN-PASSPORT,617
+PNAME+PHONE-GENDER-SSN,612
-DOB-SSN-PASSPORT,607
+LIKELY_NAME+ADDRESS,606
+PNAME+SSN+DRLIC+PASSPORT,604
+ADDRESS-GENERATION-GENDER-PASSPORT,597
+ADDRESS-GENERATION-SSN-DRLIC,574
+LIKELY_NAME+PHONE+SSN+DRLIC,570
+SURNAME+ADDRESS-DOB-GENDER,566
-GENDER-SSN-PASSPORT,561
+PNAME+PHONE-DOB,554
+PASSPORT-DOB,541
+SURNAME+DOB+DRLIC+PASSPORT+ACCT_NUM,540
+NAME+ADDRESS-DOB-SSN,533
+SURNAME+ADDRESS-PASSPORT,533
+PASSPORT-GENDER,527
+SSN-GENERATION,517
+LIKELY_NAME+PHONE+DRLIC,514
+DRLIC-GENERATION-DOB-SSN,510
+LIKELY_NAME+ADDRESS+SSN+ACCT_NUM,510
-DOB-GENDER,493
+PNAME+PHONE-GENDER,490
+NAME+PHONE-DOB-SSN-PASSPORT,490
+PNAME+DRLIC-DOB,488
+ADDRESS-GENERATION-SSN-DRLIC-PASSPORT,486
+NAME+ADDRESS-DOB-SSN-PASSPORT,470
+SSN-GENERATION-DOB,470
+LIKELY_NAME+ACCT_NUM,469
+LIKELY_NAME+ADDRESS+ACCT_NUM,459
